Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Fernando,ESP,GK,32,Almería,La Liga,1990,€2.10m,€1.50m,UAE Pro League,Al-Jazira (Abu Dhabi),20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,36.6,71.6,759.8,543.7,3.4,3.45,98.6,14.0,14.3,97.6,8.75,18.6,47.0,0.0,0.0,0.45,0.0,0.0,0.0,36.6,24.4,12.1,3.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.1,0.0,0.0,0.55,0.1,40.0,35.6,39.8,0.15,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,19.9,102.8,65.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
Fernando,BRA,MFDF,35,Sevilla,La Liga,1987,€2.10m,€1.50m,UAE Pro League,Al-Jazira (Abu Dhabi),13,12,971,10.8,0,0.28,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,51.0,57.0,89.4,932.8,226.2,21.7,23.5,92.1,23.3,25.0,93.3,5.09,6.57,77.5,0.0,0.46,4.07,0.19,0.0,4.26,57.0,54.6,2.04,1.57,0.0,1.39,0.19,0.28,0.0,0.0,0.0,0.0,51.0,0.37,0.28,1.2,1.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.48,0.93,1.02,0.19,1.02,1.39,73.3,0.37,1.3,0.56,0.74,1.57,3.7,1.67,0.0,65.9,4.91,22.5,34.1,9.72,0.28,65.9,0.19,0.09,50.0,0.0,0.0,40.6,178.8,77.9,0.46,1.48,0.0,0.93,0.93,44.8,0.93,0.19,0.0,0.0,1.11,0.65,0.0,0.19,1.48,0.0,0.0,0.0,6.02,0.56,0.83,40.0
Roberto Firmino,BRA,FWMF,31,Liverpool,Premier League,1991,€18.00m,free transfer,Saudi Pro League,Al-Ahli SFC,13,11,929,10.3,7,3.2,1.94,60.6,0.21,0.35,12.7,0.0,0.0,0.0,33.2,42.6,77.9,452.1,143.9,20.2,23.5,86.0,9.51,12.0,79.0,1.55,2.33,66.7,0.29,1.65,3.69,1.36,0.0,5.83,42.6,41.2,1.36,0.1,0.58,0.0,1.07,0.58,0.0,0.0,0.0,0.0,33.2,0.1,1.84,3.69,2.82,0.0,0.29,0.58,0.0,0.0,0.68,0.39,0.0,0.1,0.19,0.0,0.0,1.26,1.07,0.1,0.97,0.19,0.1,0.87,11.1,0.78,1.07,0.1,0.97,0.58,1.84,0.19,0.0,55.1,0.29,5.34,28.1,21.8,6.7,55.1,1.46,0.68,46.7,0.68,46.7,31.1,126.5,51.1,1.17,0.68,0.58,2.52,1.84,42.1,6.99,0.0,0.0,0.0,0.58,0.49,0.29,1.07,1.07,0.0,0.0,0.0,4.37,1.26,2.43,34.2
Mark Flekken,NED,GK,29,Freiburg,Bundesliga,1993,€10.00m,€13.00m,Premier League,Brentford FC,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,41.3,73.0,987.1,735.9,2.9,2.95,98.3,14.2,14.4,98.6,12.9,23.6,54.9,0.0,0.1,1.75,0.15,0.0,0.0,41.3,32.0,9.0,2.55,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.2,0.05,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.15,43.5,34.8,43.0,0.7,0.0,0.0,43.5,0.1,0.1,100.0,0.0,0.0,26.5,159.4,96.3,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.0,100.0
Florian Flick,GER,MF,22,Schalke 04,Bundesliga,2000,€1.50m,€450k,2. Bundesliga,1.FC Nuremberg,8,5,512,5.7,0,0.35,0.18,50.0,0.0,0.0,24.9,0.0,0.0,0.0,22.6,32.5,69.7,380.7,115.1,11.2,14.4,78.0,8.77,11.1,79.4,1.93,4.39,44.0,0.0,0.18,2.28,0.0,0.0,2.11,32.5,31.6,0.53,0.53,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,22.6,0.35,0.53,1.23,1.05,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.53,1.23,0.88,0.0,0.7,2.46,28.6,1.75,1.58,0.53,1.05,0.7,2.81,3.16,0.0,42.8,4.91,15.1,23.7,4.56,0.18,42.8,0.35,0.18,50.0,0.18,50.0,16.5,78.1,32.6,0.35,0.7,0.0,0.53,0.35,17.4,0.35,0.18,0.0,0.0,1.05,0.7,0.0,0.18,0.53,0.0,0.0,0.0,5.61,2.46,1.23,66.7
Alexis Flips,FRA,DFMF,23,Reims,Ligue 1,2000,€6.00m,€3.50m,Jupiler Pro League,RSC Anderlecht,17,14,1011,11.2,2,2.59,0.89,34.5,0.07,0.2,23.4,0.27,0.0,0.0,31.0,47.0,66.0,556.3,236.5,14.5,17.4,83.1,11.7,16.6,70.4,4.02,9.2,43.7,0.27,2.32,2.86,1.96,0.98,4.02,47.0,37.6,9.11,2.23,0.27,0.18,6.43,4.2,2.5,0.71,1.34,0.0,31.0,0.27,1.61,4.2,2.77,0.71,0.09,0.45,0.0,0.18,0.36,0.36,0.0,0.0,0.0,0.0,0.0,2.41,1.43,0.8,0.98,0.63,1.16,2.77,41.9,1.61,1.61,0.36,1.25,1.61,4.02,0.89,0.0,60.1,2.32,13.8,24.8,22.2,2.05,60.1,1.79,0.54,30.0,1.07,60.0,37.7,188.9,84.0,0.98,1.7,0.18,2.14,0.98,32.1,6.25,0.09,0.09,0.0,0.98,0.89,0.18,6.43,1.43,0.0,0.0,0.0,7.41,0.54,1.34,28.6
Seko Fofana,CIV,MF,27,Lens,Ligue 1,1995,€32.00m,€25.00m,Saudi Pro League,Al-Nassr FC,20,19,1742,19.4,3,2.16,0.62,28.6,0.05,0.17,20.0,0.0,0.05,0.1,46.8,53.1,88.1,774.6,157.7,23.3,25.4,91.7,17.8,19.6,90.8,3.92,5.0,78.4,0.15,1.03,4.79,0.88,0.21,5.31,53.1,52.8,0.36,0.36,0.21,0.46,1.55,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.98,2.78,2.42,0.0,0.1,0.0,0.15,0.1,0.31,0.21,0.0,0.05,0.0,0.05,0.0,0.77,0.36,0.21,0.52,0.05,0.36,1.03,35.0,0.67,0.52,0.15,0.36,0.67,1.44,0.31,0.0,62.5,0.93,6.65,35.9,20.5,2.84,62.4,2.73,1.49,54.7,1.03,37.7,54.6,336.9,134.0,3.61,2.78,0.93,1.86,1.49,51.3,7.37,0.05,0.0,0.0,0.67,1.03,0.05,1.55,0.36,0.05,0.0,0.0,5.52,0.62,0.52,54.5
José Fonte,POR,DF,39,Lille,Ligue 1,1983,€600k,free transfer,Liga Portugal,SC Braga,19,18,1589,17.7,1,0.62,0.11,18.2,0.09,0.5,13.3,0.0,0.0,0.0,58.8,66.0,89.1,1127.1,396.7,21.3,22.6,94.3,29.5,32.0,92.4,6.89,9.89,69.7,0.0,0.23,3.33,0.0,0.0,3.22,66.0,61.6,4.24,3.05,0.0,0.51,0.11,0.17,0.0,0.0,0.0,0.0,58.8,0.11,0.11,0.56,0.45,0.0,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,1.07,0.79,0.9,0.11,0.06,0.56,1.02,55.6,0.45,1.13,0.56,0.56,0.96,2.03,3.79,0.11,74.5,10.1,35.6,35.8,3.33,1.13,74.5,0.0,0.0,0.0,0.0,0.0,54.4,265.4,131.5,0.23,0.51,0.0,0.34,0.06,51.3,0.4,0.23,0.0,0.0,0.85,0.23,0.0,0.11,0.79,0.0,0.06,0.0,4.58,2.32,1.24,65.1
Davide Frattesi,ITA,MF,23,Sassuolo,Serie A,1999,€25.00m,Loan fee:€6.00m,Serie A,Inter Milan,21,21,1726,19.2,5,1.98,0.94,47.4,0.13,0.28,14.2,0.0,0.0,0.0,25.2,32.1,78.6,433.9,119.0,12.0,14.4,83.0,9.22,11.1,82.7,3.02,4.53,66.7,0.0,1.04,2.4,0.89,0.05,4.38,32.1,31.3,0.83,0.63,0.21,0.73,0.47,0.21,0.0,0.0,0.0,0.0,25.2,0.0,0.68,3.18,2.55,0.0,0.21,0.21,0.16,0.05,0.21,0.21,0.0,0.0,0.0,0.0,0.0,2.19,0.99,0.73,1.15,0.31,0.73,1.25,58.3,0.52,0.83,0.1,0.73,0.31,2.5,1.25,0.0,44.4,1.98,8.96,22.3,13.8,2.97,44.4,2.5,1.25,50.0,0.83,33.3,24.8,144.4,72.7,2.34,1.82,0.73,1.67,1.46,29.8,2.86,0.16,0.0,0.0,1.41,1.93,0.0,0.47,0.99,0.0,0.0,0.0,5.21,0.83,0.63,57.1
Fred,BRA,MF,29,Manchester Utd,Premier League,1993,€20.00m,€9.74m,Süper Lig,Fenerbahce,19,7,763,8.5,2,2.47,0.59,23.8,0.1,0.4,18.4,0.0,0.0,0.0,43.9,55.3,79.4,662.0,184.1,23.9,27.8,86.0,13.5,15.9,85.2,3.53,5.53,63.8,0.0,1.88,3.41,0.59,0.12,4.82,55.3,54.1,0.82,0.59,0.47,0.12,1.06,0.12,0.0,0.0,0.0,0.0,43.9,0.35,1.88,3.65,2.71,0.0,0.0,0.47,0.24,0.24,0.24,0.12,0.0,0.0,0.12,0.0,0.0,2.82,1.76,1.29,1.18,0.35,0.82,2.35,35.0,1.53,3.18,0.12,3.06,1.41,4.24,0.94,0.0,71.2,2.59,18.5,31.5,22.0,2.94,71.2,1.18,0.47,40.0,0.59,50.0,36.2,140.8,72.5,0.82,1.65,0.12,2.35,1.06,42.2,3.29,0.47,0.0,0.0,2.24,1.18,0.0,1.06,1.76,0.0,0.0,0.0,8.71,0.71,0.94,42.9
Iván Fresneda,ESP,DF,18,Valladolid,La Liga,2004,€15.00m,€9.00m,Liga Portugal,Sporting CP,10,7,769,8.5,0,0.12,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,43.8,54.7,80.0,698.1,208.4,23.2,26.9,86.0,16.2,19.3,84.1,3.29,5.53,59.6,0.0,1.18,2.94,0.71,0.47,3.76,54.7,44.8,9.65,1.06,0.12,0.0,3.06,8.59,0.0,0.0,0.0,0.0,43.8,0.24,1.41,2.0,1.76,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,2.24,2.12,1.06,0.24,2.24,2.71,82.6,0.47,1.18,0.24,0.94,1.53,4.94,3.18,0.0,68.6,4.94,22.8,30.4,16.1,0.71,68.6,2.0,0.35,17.6,0.94,47.1,36.7,199.4,97.6,2.35,1.65,0.47,1.18,0.94,39.2,6.35,0.12,0.0,0.0,0.82,1.41,0.0,3.06,2.24,0.0,0.0,0.0,6.82,0.47,0.82,36.4
Remo Freuler,SUI,MF,30,Nott'ham Forest,Premier League,1992,€8.00m,loan transfer,Serie A,Bologna FC 1909,18,16,1461,16.2,0,0.37,0.06,16.7,0.0,0.0,22.3,0.0,0.0,0.0,29.9,37.6,79.6,454.5,149.7,16.0,18.4,87.2,10.9,13.2,82.7,1.67,3.33,50.0,0.0,0.56,2.28,0.25,0.19,2.53,37.6,36.5,1.05,0.99,0.0,0.12,0.31,0.06,0.0,0.0,0.0,0.0,29.9,0.06,0.62,1.23,1.17,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.99,1.17,0.74,0.12,0.86,1.79,48.3,0.93,1.48,0.31,1.17,1.54,3.58,1.73,0.0,47.3,3.27,16.2,24.3,7.1,0.25,47.3,0.56,0.25,44.4,0.19,33.3,22.7,105.2,48.5,0.31,0.62,0.0,0.86,0.31,25.5,0.31,0.19,0.0,0.0,1.11,0.43,0.0,0.31,0.99,0.0,0.0,0.0,5.86,1.05,0.74,58.6
Angelo Fulgini,FRA,MF,26,Mainz 05,Bundesliga,1996,€9.00m,€7.20m,Ligue 1,RC Lens,16,5,525,5.8,0,1.38,0.69,50.0,0.0,0.0,18.6,0.0,0.0,0.0,32.4,41.0,79.0,430.3,117.8,21.2,24.0,88.5,8.28,11.9,69.6,1.03,2.59,40.0,0.17,1.38,2.24,1.72,0.17,5.0,41.0,39.7,1.21,0.0,0.17,0.17,1.21,0.86,0.17,0.0,0.0,0.0,32.4,0.17,0.52,3.1,2.93,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.03,0.86,0.34,0.52,0.17,0.86,1.9,45.5,1.03,0.86,0.0,0.86,0.86,1.9,1.21,0.0,55.2,1.03,6.21,30.5,19.0,2.41,55.2,4.31,1.38,32.0,2.41,56.0,34.3,137.9,56.2,0.52,1.03,0.34,2.07,1.21,39.3,7.41,0.17,0.0,0.0,1.21,2.59,0.17,1.21,0.86,0.0,0.0,0.0,5.17,0.69,2.07,25.0
Niclas Füllkrug,GER,FW,30,Werder Bremen,Bundesliga,1993,€13.00m,€15.50m,Bundesliga,Borussia Dortmund,19,19,1667,18.5,13,3.03,1.19,39.3,0.16,0.41,16.6,0.0,0.22,0.22,19.5,32.1,60.8,311.9,76.4,10.8,15.0,71.9,5.46,9.35,58.4,2.22,3.51,63.1,0.16,1.35,1.95,1.08,0.05,3.46,32.1,31.5,0.49,0.0,0.22,0.65,0.81,0.0,0.0,0.0,0.0,0.0,19.5,0.16,1.51,2.49,1.95,0.0,0.0,0.27,0.27,0.0,0.32,0.27,0.0,0.0,0.05,0.0,0.0,0.38,0.22,0.0,0.27,0.11,0.11,0.38,28.6,0.27,0.54,0.22,0.32,0.0,0.38,1.14,0.0,43.8,1.46,3.14,21.9,19.2,4.7,43.6,1.78,0.81,45.5,0.81,45.5,24.2,106.4,42.2,1.41,1.3,0.81,2.7,2.0,34.8,6.32,0.22,0.0,0.0,1.14,1.62,0.92,0.81,0.22,0.0,0.0,0.0,3.35,5.14,3.68,58.3
Matteo Gabbia,ITA,DF,23,Milan,Serie A,1999,€5.00m,loan transfer,LaLiga,Villarreal CF,11,6,603,6.7,0,0.15,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,41.9,52.4,80.1,933.0,298.2,11.2,13.3,84.3,21.2,23.6,89.9,8.81,13.6,64.8,0.0,0.0,1.79,0.0,0.0,2.09,52.4,50.6,1.79,0.9,0.0,0.15,0.3,0.15,0.0,0.0,0.0,0.0,41.9,0.0,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.49,1.79,0.75,0.0,0.9,1.19,75.0,0.3,1.19,0.45,0.75,0.75,3.28,4.18,0.0,62.2,7.91,37.8,23.6,1.04,0.15,62.2,0.0,0.0,0.0,0.0,0.0,26.9,114.8,59.3,0.15,0.0,0.15,0.15,0.0,36.1,0.15,0.3,0.0,0.0,1.19,0.15,0.0,0.3,1.49,0.0,0.0,0.0,5.52,2.24,0.6,78.9
Manolo Gabbiadini,ITA,FWMF,31,Sampdoria,Serie A,1991,€2.00m,free transfer,UAE Pro League,Al-Nasr SC (UAE),19,11,1058,11.8,4,3.47,1.44,41.5,0.1,0.24,19.9,0.17,0.0,0.0,16.9,26.2,64.4,229.2,59.3,10.6,13.6,77.6,3.98,6.44,61.8,1.02,2.71,37.5,0.08,0.76,1.27,1.02,0.08,1.95,26.2,23.8,2.12,0.34,0.17,0.08,1.78,0.25,1.02,0.17,0.68,0.0,16.9,0.25,0.76,2.2,1.27,0.08,0.0,0.68,0.17,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.59,0.34,0.25,0.17,0.17,0.17,0.76,22.2,0.59,0.51,0.0,0.51,0.17,0.76,1.27,0.0,38.0,1.36,4.24,15.0,18.9,3.81,38.0,0.76,0.0,0.0,0.59,77.8,21.8,95.5,37.4,1.27,0.76,0.42,2.54,1.36,28.9,4.58,0.34,0.0,0.0,1.78,3.22,0.76,1.78,0.34,0.0,0.0,0.0,2.71,1.86,3.05,37.9
Javi Galán,ESP,DF,28,Celta Vigo,La Liga,1994,€12.00m,€5.00m,LaLiga,Atlético de Madrid,20,19,1720,19.1,0,0.37,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,44.8,58.5,76.6,738.7,218.5,21.6,24.5,88.2,19.3,23.8,81.3,3.09,7.12,43.4,0.05,1.31,1.73,1.31,0.63,3.14,58.5,46.6,11.6,1.1,0.0,0.63,4.29,10.2,0.26,0.05,0.16,0.0,44.8,0.37,1.36,2.3,1.88,0.26,0.05,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.98,2.09,1.73,1.1,0.16,1.05,2.25,46.5,1.2,1.57,0.05,1.52,0.94,3.93,1.41,0.0,72.5,1.78,19.8,31.4,22.1,1.1,72.5,4.55,1.73,37.9,2.15,47.1,42.4,265.1,147.9,3.77,3.14,0.63,1.94,1.47,43.7,7.02,0.1,0.0,0.0,1.52,2.09,0.21,4.29,2.09,0.0,0.0,0.0,5.81,0.89,0.68,56.7
Iñigo Ruiz de Galarreta,ESP,MF,29,Mallorca,La Liga,1993,€3.00m,free transfer,LaLiga,Athletic Bilbao,17,15,1303,14.5,0,0.48,0.14,28.6,0.0,0.0,25.8,0.0,0.0,0.0,37.9,45.7,82.8,675.7,179.4,17.6,19.9,88.5,15.2,16.7,90.9,3.93,6.41,61.3,0.0,0.76,4.55,0.76,0.0,4.83,45.7,43.4,2.0,1.38,0.14,0.83,1.86,0.0,0.62,0.21,0.28,0.0,37.9,0.28,0.69,1.79,1.45,0.28,0.0,0.0,0.07,0.0,0.21,0.14,0.07,0.0,0.0,0.0,0.0,2.41,1.79,1.31,0.9,0.21,0.76,1.66,45.8,0.9,0.9,0.48,0.41,0.9,3.31,1.03,0.0,53.7,1.52,12.5,32.8,9.1,0.07,53.7,1.1,0.48,43.8,0.48,43.8,31.2,136.1,55.0,0.83,0.48,0.0,0.62,0.69,34.3,0.55,0.41,0.0,0.0,2.14,1.59,0.0,1.86,1.79,0.0,0.0,0.0,7.17,0.34,0.76,31.3
Gauthier Gallon,FRA,GK,29,Troyes,Ligue 1,1993,€2.00m,?,Ligue 1,Stade Rennais FC,15,15,1350,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,29.8,70.7,507.6,366.5,5.33,5.33,100.0,10.5,10.7,98.1,4.53,12.8,35.4,0.0,0.07,0.13,0.0,0.0,0.0,29.8,18.7,10.9,3.47,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.2,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.13,0.2,66.7,0.07,0.0,0.0,0.0,0.13,0.27,0.53,0.0,33.0,29.8,32.9,0.07,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,19.1,86.3,46.0,0.0,0.07,0.07,0.0,0.0,12.7,0.0,0.2,0.0,0.0,0.07,0.07,0.0,0.0,0.13,0.0,0.07,0.0,1.13,0.27,0.0,100.0
Álvaro García,ESP,FWMF,30,Rayo Vallecano,La Liga,1992,€150k,free transfer,Segunda Federación - Gr. II,Arenas Club,18,17,1482,16.5,4,1.45,0.85,58.3,0.17,0.29,16.4,0.0,0.0,0.0,20.5,31.8,64.7,322.5,91.3,11.6,14.3,81.4,7.03,11.2,62.7,1.39,3.52,39.7,0.12,1.39,0.91,1.39,0.91,2.42,31.8,30.0,1.45,0.18,0.0,0.18,5.03,1.03,0.24,0.12,0.0,0.0,20.5,0.3,1.27,3.15,2.3,0.12,0.12,0.18,0.24,0.18,0.48,0.24,0.0,0.06,0.0,0.18,0.0,1.88,1.03,0.79,0.42,0.67,0.36,0.73,50.0,0.36,1.21,0.06,1.15,0.85,2.73,0.85,0.0,41.4,0.97,6.18,10.1,25.8,3.45,41.4,1.64,0.42,25.9,1.03,63.0,25.0,144.5,73.2,4.18,0.85,1.58,1.45,0.73,26.2,9.52,0.18,0.0,0.0,1.27,0.91,0.36,5.03,1.03,0.06,0.0,0.0,5.45,0.3,0.24,55.6
Álvaro García,ESP,FWMF,30,Rayo Vallecano,La Liga,1992,€200k,free transfer,Primera Federación - Gr. I,CF Fuenlabrada,18,17,1482,16.5,4,1.45,0.85,58.3,0.17,0.29,16.4,0.0,0.0,0.0,20.5,31.8,64.7,322.5,91.3,11.6,14.3,81.4,7.03,11.2,62.7,1.39,3.52,39.7,0.12,1.39,0.91,1.39,0.91,2.42,31.8,30.0,1.45,0.18,0.0,0.18,5.03,1.03,0.24,0.12,0.0,0.0,20.5,0.3,1.27,3.15,2.3,0.12,0.12,0.18,0.24,0.18,0.48,0.24,0.0,0.06,0.0,0.18,0.0,1.88,1.03,0.79,0.42,0.67,0.36,0.73,50.0,0.36,1.21,0.06,1.15,0.85,2.73,0.85,0.0,41.4,0.97,6.18,10.1,25.8,3.45,41.4,1.64,0.42,25.9,1.03,63.0,25.0,144.5,73.2,4.18,0.85,1.58,1.45,0.73,26.2,9.52,0.18,0.0,0.0,1.27,0.91,0.36,5.03,1.03,0.06,0.0,0.0,5.45,0.3,0.24,55.6
Álvaro García,ESP,FWMF,30,Rayo Vallecano,La Liga,1992,€100k,free transfer,Segunda Federación - Gr. II,CD Tudelano,18,17,1482,16.5,4,1.45,0.85,58.3,0.17,0.29,16.4,0.0,0.0,0.0,20.5,31.8,64.7,322.5,91.3,11.6,14.3,81.4,7.03,11.2,62.7,1.39,3.52,39.7,0.12,1.39,0.91,1.39,0.91,2.42,31.8,30.0,1.45,0.18,0.0,0.18,5.03,1.03,0.24,0.12,0.0,0.0,20.5,0.3,1.27,3.15,2.3,0.12,0.12,0.18,0.24,0.18,0.48,0.24,0.0,0.06,0.0,0.18,0.0,1.88,1.03,0.79,0.42,0.67,0.36,0.73,50.0,0.36,1.21,0.06,1.15,0.85,2.73,0.85,0.0,41.4,0.97,6.18,10.1,25.8,3.45,41.4,1.64,0.42,25.9,1.03,63.0,25.0,144.5,73.2,4.18,0.85,1.58,1.45,0.73,26.2,9.52,0.18,0.0,0.0,1.27,0.91,0.36,5.03,1.03,0.06,0.0,0.0,5.45,0.3,0.24,55.6
Álvaro García,ESP,FWMF,30,Rayo Vallecano,La Liga,1992,€25k,free transfer,Spain,Ciudad Lucena,18,17,1482,16.5,4,1.45,0.85,58.3,0.17,0.29,16.4,0.0,0.0,0.0,20.5,31.8,64.7,322.5,91.3,11.6,14.3,81.4,7.03,11.2,62.7,1.39,3.52,39.7,0.12,1.39,0.91,1.39,0.91,2.42,31.8,30.0,1.45,0.18,0.0,0.18,5.03,1.03,0.24,0.12,0.0,0.0,20.5,0.3,1.27,3.15,2.3,0.12,0.12,0.18,0.24,0.18,0.48,0.24,0.0,0.06,0.0,0.18,0.0,1.88,1.03,0.79,0.42,0.67,0.36,0.73,50.0,0.36,1.21,0.06,1.15,0.85,2.73,0.85,0.0,41.4,0.97,6.18,10.1,25.8,3.45,41.4,1.64,0.42,25.9,1.03,63.0,25.0,144.5,73.2,4.18,0.85,1.58,1.45,0.73,26.2,9.52,0.18,0.0,0.0,1.27,0.91,0.36,5.03,1.03,0.06,0.0,0.0,5.45,0.3,0.24,55.6
Eric García,ESP,DF,22,Barcelona,La Liga,2001,€10.00m,loan transfer,LaLiga,Girona FC,11,9,743,8.3,1,0.36,0.12,33.3,0.33,1.0,7.0,0.0,0.0,0.0,71.8,78.7,91.3,1390.6,486.5,24.8,26.1,94.9,38.2,40.1,95.2,8.19,11.2,73.1,0.0,0.0,6.51,0.24,0.0,4.94,78.7,75.3,3.13,2.29,0.0,0.96,0.0,0.72,0.0,0.0,0.0,0.0,71.8,0.24,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.33,1.33,0.48,0.24,0.6,0.84,71.4,0.24,1.57,0.72,0.84,1.57,3.61,1.57,0.12,87.2,6.63,38.6,46.9,2.53,0.36,87.2,0.24,0.0,0.0,0.24,100.0,59.9,293.0,164.2,1.33,1.08,0.0,0.24,0.0,66.0,0.0,0.24,0.0,0.0,1.45,0.12,0.0,0.0,1.33,0.0,0.12,0.0,6.14,0.96,0.96,50.0
Raúl García,ESP,FWMF,36,Athletic Club,La Liga,1986,€4.00m,€6.50m,LaLiga,CA Osasuna,20,4,565,6.3,1,4.92,0.79,16.1,0.03,0.2,16.1,0.0,0.0,0.0,17.3,27.6,62.6,279.0,59.4,9.37,12.7,73.8,5.87,10.0,58.7,1.75,3.49,50.0,0.32,0.79,1.75,0.79,0.0,3.17,27.6,26.3,0.95,0.16,0.16,0.32,1.11,0.16,0.0,0.0,0.0,0.0,17.3,0.32,0.32,4.13,2.38,0.0,0.32,0.95,0.16,0.32,0.79,0.63,0.0,0.16,0.0,0.0,0.0,1.43,0.95,0.32,0.32,0.79,0.48,1.27,37.5,0.79,0.79,0.16,0.63,0.48,1.9,1.27,0.0,40.0,1.27,3.97,16.7,19.7,6.35,40.0,1.43,0.79,55.6,0.48,33.3,22.5,108.3,53.5,1.43,1.75,0.32,1.27,0.79,28.3,5.87,0.16,0.0,0.0,1.43,2.06,0.79,1.11,0.95,0.0,0.0,0.0,3.49,1.75,3.02,36.7
